** LOG START galvantula.freedm:30000 2 2015-Mar-05 13:42:36.001242
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 14:42:22.634866
## STAGE: [5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 14:42:42.201517
** LOG STOP galvantula.freedm:30000 248 2015-Mar-05 15:42:34.535728
## STAGE: [10, 10, 10, 10, 10, 10, 10, 10, 10, 10]
** LOG START galvantula.freedm:30000 1 2015-Mar-05 15:42:48.865046
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 16:42:46.550420
## STAGE: [15, 15, 15, 15, 15, 15, 15, 15, 15, 15]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 16:43:09.201850
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 17:42:58.561051
## STAGE: [20, 20, 20, 20, 20, 20, 20, 20, 20, 20]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 17:43:15.401047
** LOG STOP galvantula.freedm:30000 248 2015-Mar-05 18:43:10.567251
## STAGE: [25, 25, 25, 25, 25, 25, 25, 25, 25, 25]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 18:43:33.401318
164	ARRIVE:PENDING_COMMIT
165	LEAVE:AYC_FAIL
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 19:43:22.538455
## STAGE: [30, 30, 30, 30, 30, 30, 30, 30, 30, 30]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 19:43:39.601347
** LOG STOP galvantula.freedm:30000 248 2015-Mar-05 20:43:34.446433
## STAGE: [35, 35, 35, 35, 35, 35, 35, 35, 35, 35]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 20:44:00.401140
117	ARRIVE:PENDING_COMMIT
118	LEAVE:AYC_FAIL
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 21:43:46.543092
## STAGE: [40, 40, 40, 40, 40, 40, 40, 40, 40, 40]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 21:44:06.601058
** LOG STOP galvantula.freedm:30000 248 2015-Mar-05 22:43:58.547155
## STAGE: [45, 45, 45, 45, 45, 45, 45, 45, 45, 45]
** LOG START galvantula.freedm:30000 1 2015-Mar-05 22:44:12.816167
95	ARRIVE:PENDING_COMMIT
96	LEAVE:AYC_FAIL
105	ARRIVE:PENDING_COMMIT
106	LEAVE:AYC_FAIL
160	ARRIVE:PENDING_COMMIT
161	LEAVE:AYC_FAIL
214	ARRIVE:PENDING_COMMIT
215	LEAVE:AYC_FAIL
** LOG STOP galvantula.freedm:30000 247 2015-Mar-05 23:44:10.501752
## STAGE: [50, 50, 50, 50, 50, 50, 50, 50, 50, 50]
** LOG START galvantula.freedm:30000 2 2015-Mar-05 23:44:33.600968
17	ARRIVE:PENDING_COMMIT
19	LEAVE:AYC_FAIL
70	ARRIVE:PENDING_COMMIT
71	LEAVE:AYC_FAIL
124	ARRIVE:PENDING_COMMIT
125	LEAVE:AYC_FAIL
139	ARRIVE:PENDING_COMMIT
141	LEAVE:AYC_FAIL
246	ARRIVE:PENDING_COMMIT
247	LEAVE:AYC_FAIL
** LOG STOP galvantula.freedm:30000 247 2015-Mar-06 00:44:22.546305
## STAGE: [55, 55, 55, 55, 55, 55, 55, 55, 55, 55]
** LOG START galvantula.freedm:30000 2 2015-Mar-06 00:44:39.801099
** LOG STOP galvantula.freedm:30000 248 2015-Mar-06 01:44:34.551255
## STAGE: [60, 60, 60, 60, 60, 60, 60, 60, 60, 60]
** LOG START galvantula.freedm:30000 2 2015-Mar-06 01:45:00.601372
25	ARRIVE:PENDING_COMMIT
26	LEAVE:AYC_FAIL
66	ARRIVE:PENDING_COMMIT
67	LEAVE:AYC_FAIL
73	ARRIVE:PENDING_COMMIT
76	LEAVE:AYC_FAIL
94	ARRIVE:PENDING_COMMIT
95	LEAVE:AYC_FAIL
111	ARRIVE:PENDING_COMMIT
113	LEAVE:AYC_FAIL
124	ARRIVE:PENDING_COMMIT
