** LOG START manectric.freedm:30000 1 2015-Feb-23 14:57:04.426889
** LOG STOP manectric.freedm:30000 41 2015-Feb-23 15:07:02.083785
## STAGE: [5, 5, 5]
** LOG START manectric.freedm:30000 1 2015-Feb-23 15:07:17.034987
** LOG STOP manectric.freedm:30000 41 2015-Feb-23 15:17:14.717159
## STAGE: [10, 10, 10]
** LOG START manectric.freedm:30000 2 2015-Feb-23 15:17:30.006057
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 15:27:27.386270
## STAGE: [15, 15, 15]
** LOG START manectric.freedm:30000 2 2015-Feb-23 15:27:43.204498
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 15:37:39.864453
## STAGE: [20, 20, 20]
** LOG START manectric.freedm:30000 2 2015-Feb-23 15:37:56.404695
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 15:47:52.636862
## STAGE: [25, 25, 25]
** LOG START manectric.freedm:30000 2 2015-Feb-23 15:48:09.604193
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 15:58:05.293348
## STAGE: [30, 30, 30]
** LOG START manectric.freedm:30000 2 2015-Feb-23 15:58:22.805198
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:08:17.948223
## STAGE: [35, 35, 35]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:08:36.004413
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:18:30.549561
## STAGE: [40, 40, 40]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:18:49.204737
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:28:43.212694
## STAGE: [45, 45, 45]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:29:02.404756
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:38:55.762537
## STAGE: [50, 50, 50]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:39:15.604446
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:49:08.440340
## STAGE: [55, 55, 55]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:49:28.805132
28	ARRIVE:PEERLIST
29	LEAVE:HARD_RECOVERY
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 16:59:21.105763
## STAGE: [60, 60, 60]
** LOG START manectric.freedm:30000 2 2015-Feb-23 16:59:42.005332
19	ARRIVE:PEERLIST
21	LEAVE:HARD_RECOVERY
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 17:09:33.545180
## STAGE: [65, 65, 65]
** LOG START manectric.freedm:30000 2 2015-Feb-23 17:09:55.204714
10	ARRIVE:PEERLIST
11	LEAVE:HARD_RECOVERY
27	ARRIVE:PEERLIST
28	LEAVE:HARD_RECOVERY
28	ARRIVE:PEERLIST
29	LEAVE:HARD_RECOVERY
29	ARRIVE:PEERLIST
30	LEAVE:HARD_RECOVERY
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 17:19:46.235504
## STAGE: [70, 70, 70]
** LOG START manectric.freedm:30000 2 2015-Feb-23 17:20:08.404989
17	ARRIVE:PEERLIST
18	LEAVE:HARD_RECOVERY
23	ARRIVE:PEERLIST
24	LEAVE:HARD_RECOVERY
25	ARRIVE:PEERLIST
27	LEAVE:HARD_RECOVERY
36	ARRIVE:PEERLIST
39	LEAVE:HARD_RECOVERY
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 17:29:58.882805
## STAGE: [75, 75, 75]
** LOG START manectric.freedm:30000 2 2015-Feb-23 17:30:21.605004
19	ARRIVE:PEERLIST
22	LEAVE:HARD_RECOVERY
25	ARRIVE:PEERLIST
28	LEAVE:HARD_RECOVERY
31	ARRIVE:PEERLIST
36	LEAVE:HARD_RECOVERY
42	ARRIVE:PEERLIST
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 17:40:11.409769
## STAGE: [80, 80, 80]
** LOG START manectric.freedm:30000 2 2015-Feb-23 17:40:34.805526
6	ARRIVE:PEERLIST
9	LEAVE:HARD_RECOVERY
20	ARRIVE:PEERLIST
22	LEAVE:HARD_RECOVERY
29	ARRIVE:PEERLIST
32	LEAVE:HARD_RECOVERY
34	ARRIVE:PEERLIST
35	LEAVE:HARD_RECOVERY
37	ARRIVE:PEERLIST
38	LEAVE:HARD_RECOVERY
39	ARRIVE:PEERLIST
40	LEAVE:HARD_RECOVERY
40	ARRIVE:PEERLIST
41	LEAVE:HARD_RECOVERY
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 17:50:24.135446
## STAGE: [85, 85, 85]
** LOG START manectric.freedm:30000 2 2015-Feb-23 17:50:48.004708
5	ARRIVE:PEERLIST
6	LEAVE:HARD_RECOVERY
8	ARRIVE:PEERLIST
11	LEAVE:HARD_RECOVERY
19	ARRIVE:PEERLIST
20	LEAVE:HARD_RECOVERY
22	ARRIVE:PEERLIST
25	LEAVE:HARD_RECOVERY
26	ARRIVE:PEERLIST
29	LEAVE:HARD_RECOVERY
31	ARRIVE:PEERLIST
36	LEAVE:HARD_RECOVERY
37	ARRIVE:PEERLIST
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 18:00:36.783335
## STAGE: [90, 90, 90]
** LOG START manectric.freedm:30000 2 2015-Feb-23 18:00:58.405257
3	ARRIVE:PEERLIST
4	LEAVE:HARD_RECOVERY
5	ARRIVE:PEERLIST
8	LEAVE:HARD_RECOVERY
9	ARRIVE:PEERLIST
13	LEAVE:HARD_RECOVERY
15	ARRIVE:PEERLIST
17	LEAVE:HARD_RECOVERY
17	ARRIVE:PEERLIST
18	LEAVE:HARD_RECOVERY
24	ARRIVE:PEERLIST
25	LEAVE:HARD_RECOVERY
27	ARRIVE:PEERLIST
28	LEAVE:HARD_RECOVERY
29	ARRIVE:PEERLIST
31	LEAVE:HARD_RECOVERY
36	ARRIVE:PEERLIST
41	LEAVE:HARD_RECOVERY
42	ARRIVE:PEERLIST
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 18:10:49.450135
## STAGE: [95, 95, 95]
** LOG START manectric.freedm:30000 2 2015-Feb-23 18:11:11.605353
4	ARRIVE:PEERLIST
8	LEAVE:HARD_RECOVERY
8	ARRIVE:PEERLIST
20	LEAVE:HARD_RECOVERY
21	ARRIVE:PEERLIST
27	LEAVE:HARD_RECOVERY
28	ARRIVE:PEERLIST
34	LEAVE:HARD_RECOVERY
35	ARRIVE:PEERLIST
37	LEAVE:HARD_RECOVERY
38	ARRIVE:PEERLIST
** LOG STOP manectric.freedm:30000 42 2015-Feb-23 18:21:02.100253
## STAGE: [100, 100, 100]
** LOG START manectric.freedm:30000 2 2015-Feb-23 18:21:24.804734
3	ARRIVE:PEERLIST
** LOG STOP manectric.freedm:30000 43 2015-Feb-23 18:31:14.419352
